40.0_40.0_11_59	1.945720919649452	65.892	
40.0_40.0_11_63	1.9447043800206483	65.888	
40.0_40.0_11_67	1.943901742195636	65.884	
40.0_40.0_3_3	5.838588443505168	69.604	
40.0_40.0_3_7	4.5081381489157675	65.862	
40.0_40.0_3_11	4.051350247491598	62.304	
40.0_40.0_3_15	3.82981641048491	60.484	
40.0_40.0_3_19	3.7021559355634452	59.476	
40.0_40.0_3_23	3.640420773819089	59.050000000000004	
40.0_40.0_3_27	3.615443687045574	59.044	
40.0_40.0_3_31	3.600707996020317	59.046	
40.0_40.0_3_35	3.5912721412706374	59.008	
40.0_40.0_3_39	3.584927712662816	59.006	
40.0_40.0_3_43	3.580502171373367	58.989999999999995	
40.0_40.0_3_47	3.577347701431513	58.998	
40.0_40.0_3_51	3.5750242159610988	58.998	
40.0_40.0_3_55	3.5733001161432267	58.988	
40.0_40.0_3_59	3.57200440002203	58.98	
40.0_40.0_3_63	3.5709878606170418	58.97599999999999	
40.0_40.0_3_67	3.570185223239064	58.986000000000004	
400.0_400.0_7_3	4.714680589646548	65.17399999999999	
400.0_400.0_7_7	3.384230293454975	69.428	
400.0_400.0_7_11	2.9274423927535116	68.11	
400.0_400.0_7_15	2.7059085564894976	66.032	
400.0_400.0_7_19	2.5782480809275805	64.128	
400.0_400.0_7_23	2.496687149371058	62.596	
400.0_400.0_7_27	2.4411735914756356	61.316	
400.0_400.0_7_31	2.4016003917612134	60.51800000000001	
400.0_400.0_7_35	2.372442569871396	59.768	
400.0_400.0_7_39	2.350384430091232	59.358	
400.0_400.0_7_43	2.3333412663032114	58.96	
400.0_400.0_7_47	2.319871262105852	58.599999999999994	
400.0_400.0_7_51	2.309020489604622	58.254	
400.0_400.0_7_55	2.3002065042828024	57.984	
400.0_400.0_7_59	2.2928937897725405	57.730000000000004	
400.0_400.0_7_63	2.2868060450820624	57.58	
400.0_400.0_7_67	2.281741099037677	57.482	
400.0_400.0_7_71	2.2781809117244185	57.416	
400.0_400.0_7_75	2.2756668394358455	57.36	
400.0_400.0_7_79	2.2735741660128532	57.32000000000001	
400.0_400.0_7_83	2.2717934568525853	57.30800000000001	
400.0_400.0_7_87	2.270275708115548	57.328	
400.0_400.0_7_91	2.2689843524812163	57.336	
400.0_400.0_7_95	2.2678318235595523	57.29	
400.0_400.0_7_99	2.26679841128096	57.292	
400.0_400.0_7_103	2.2658716823463143	57.25	
400.0_400.0_11_3	4.212304964738041	58.316	
400.0_400.0_11_7	2.8818546681852637	68.05799999999999	
400.0_400.0_11_11	2.425066766717285	68.94	
400.0_400.0_11_15	2.203532930722982	68.23	
400.0_400.0_11_19	2.075872455304712	66.852	
400.0_400.0_11_23	1.994311523385197	65.464	
400.0_400.0_11_27	1.9387979653082787	64.082	
400.0_400.0_11_31	1.899224767048806	62.938	
400.0_400.0_11_35	1.870066944064051	61.928000000000004	
400.0_400.0_11_39	1.848008804153353	60.91	
400.0_400.0_11_43	1.8309656404055654	60.184000000000005	
400.0_400.0_11_47	1.8174956363226473	59.577999999999996	
400.0_400.0_11_51	1.8066448639632762	58.984	
400.0_400.0_11_55	1.797830878417045	58.764	
400.0_400.0_11_59	1.7905181636600196	58.388	
400.0_400.0_11_63	1.78443041933164	58.036	
400.0_400.0_11_67	1.7793654733823239	57.75599999999999	
400.0_400.0_11_71	1.7758052850268782	57.664	
400.0_400.0_11_75	1.7732912133349479	57.604	
400.0_400.0_11_79	1.7711985399980843	57.56400000000001	
400.0_400.0_11_83	1.769417831350714	57.534	
400.0_400.0_11_87	1.767900083118826	57.498000000000005	
400.0_400.0_11_91	1.7666087262745203	57.424	
400.0_400.0_11_95	1.7654561975108087	57.386	
400.0_400.0_11_99	1.7644227851210534	57.362	
400.0_400.0_11_103	1.7634960560579598	57.346	
400.0_400.0_3_3	5.838588443505168	69.604	
400.0_400.0_3_7	4.5081381489157675	65.862	
400.0_400.0_3_11	4.051350247491598	62.304	
400.0_400.0_3_15	3.82981641048491	60.484	
400.0_400.0_3_19	3.7021559355634452	59.476	
400.0_400.0_3_23	3.620595004822016	58.85399999999999	
400.0_400.0_3_27	3.5650814450907706	58.364000000000004	
400.0_400.0_3_31	3.525508246663213	58.046	
400.0_400.0_3_35	3.4963504235714673	57.704	
400.0_400.0_3_39	3.474292284923196	57.518	
400.0_400.0_3_43	3.457249121031761	57.35	
400.0_400.0_3_47	3.443779117785692	57.158	
400.0_400.0_3_51	3.4329283451408146	57.06400000000001	
400.0_400.0_3_55	3.4241143580704927	56.924	
400.0_400.0_3_59	3.4168016447335483	56.814	
400.0_400.0_3_63	3.410713899574876	56.769999999999996	
400.0_400.0_3_67	3.405648954439163	56.721999999999994	
400.0_400.0_3_71	3.402088766525984	56.69	
400.0_400.0_3_75	3.3995746941936016	56.666000000000004	
400.0_400.0_3_79	3.397482020381689	56.647999999999996	
400.0_400.0_3_83	3.395701311917305	56.632000000000005	
400.0_400.0_3_87	3.3941835635989905	56.652	
400.0_400.0_3_91	3.3928922073352337	56.642	
400.0_400.0_3_95	3.391739679147005	56.632000000000005	
400.0_400.0_3_99	3.3907062655460836	56.65599999999999	
400.0_400.0_3_103	3.3897795363223553	56.638	
